Name,Value,,,,,,,,,,,,,,,
809.652,21,Group Change Event,Group Change,,8,1,New Group,9,,,,,,,,
810.705,39,Input Transition Off Event,Tray #1,,9,0,,,,,,,,,,
817.821,38,Input Transition On Event,Tray #1,,9,0,,,,,,,,,,
818.281,39,Input Transition Off Event,Tray #1,,9,0,,,,,,,,,,
819.652,1,Condition Event,Next trial,,9,0,,,,,,,,,,
819.652,3,Output On Event,TrayLight #1,,9,0,,,,,,,,,,
819.652,16,Variable Event,First_Trial,,9,1,Value,0,,,,,,,,
819.652,16,Variable Event,First_Analysis,,9,1,Value,1,,,,,,,,
819.652,16,Variable Event,ITI,,9,1,Value,10,,,,,,,,
819.652,21,Group Change Event,Group Change,,9,1,New Group,15,,,,,,,,
819.652,1,Condition Event,Next trial non corrected Trial,,15,0,,,,,,,,,,
819.652,19,List Change - Next Value,Grid_Position,,15,2,Index,2,Value,1,,,,,,
819.652,21,Group Change Event,Group Change,,15,1,New Group,3,,,,,,,,
820.72,39,Input Transition Off Event,BIRBeam #1,,3,0,,,,,,,,,,
823.795,38,Input Transition On Event,BIRBeam #1,,3,0,,,,,,,,,,
823.889,39,Input Transition Off Event,BIRBeam #1,,3,0,,,,,,,,,,
823.949,38,Input Transition On Event,BIRBeam #1,,3,0,,,,,,,,,,
824.305,38,Input Transition On Event,Tray #1,,3,0,,,,,,,,,,
824.306,1,Condition Event,Tray Entry and Trial Increment,,3,0,,,,,,,,,,
824.306,4,Output Off Event,TrayLight #1,,3,0,,,,,,,,,,
824.306,4,Output Off Event,Sound #1,,3,0,,,,,,,,,,
824.306,4,Output Off Event,Sound #2,,3,0,,,,,,,,,,
824.306,4,Output Off Event,Sound #3,,3,0,,,,,,,,,,
824.306,7,Pulse Output Event,Sound_On #1,,3,1,Duration,0.2,,,,,,,,
824.306,16,Variable Event,_Trial_Counter,,3,1,Value,22,,,,,,,,
824.306,16,Variable Event,Correct_Percent,,3,1,Value,18,,,,,,,,
824.306,16,Variable Event,Correct_Percent,,3,1,Value,0.818,,,,,,,,
824.306,16,Variable Event,Correct_Percent,,3,1,Value,81.818,,,,,,,,
824.306,21,Group Change Event,Group Change,,3,1,New Group,4,,,,,,,,
824.548,39,Input Transition Off Event,Tray #1,,4,0,,,,,,,,,,
824.549,1,Condition Event,Start Trial,,4,0,,,,,,,,,,
824.549,16,Variable Event,Correct_Grid_Position,,4,1,Value,1,,,,,,,,
824.549,21,Group Change Event,Group Change,,4,1,New Group,5,,,,,,,,
824.549,1,Condition Event,Incorrect Right,,5,0,,,,,,,,,,
824.549,16,Variable Event,Incorrect_Grid_Position,,5,1,Value,2,,,,,,,,
824.549,21,Group Change Event,Group Change,,5,1,New Group,6,,,,,,,,
824.55,1,Condition Event,Display Images,,6,0,,,,,,,,,,
824.55,32,Whisker - Display Image,Bussey Rat Operant Mode 2 x 1 x high (Portrait),Images,6,2,Position,1,Image 1,0,,,,,,
824.55,32,Whisker - Display Image,Bussey Rat Operant Mode 2 x 1 x high (Portrait),Images,6,2,Position,2,Image 2,1,,,,,,
824.55,21,Group Change Event,Group Change,,6,1,New Group,7,,,,,,,,
825.324,38,Input Transition On Event,Tray #1,,7,0,,,,,,,,,,
825.69,39,Input Transition Off Event,Tray #1,,7,0,,,,,,,,,,
825.872,39,Input Transition Off Event,BIRBeam #1,,7,0,,,,,,,,,,
828.796,30,Touch Down Event,Bussey Rat Operant Mode 2 x 1 x high (Portrait),,7,2,Position,1,Image 1,0,,,,,,
828.797,1,Condition Event,Correct,,7,0,,,,,,,,,,
828.797,32,Whisker - Display Image,Bussey Rat Operant Mode 2 x 1 x high (Portrait),Background,7,2,Position,1,Image 1,0,,,,,,
828.797,32,Whisker - Display Image,Bussey Rat Operant Mode 2 x 1 x high (Portrait),Background,7,2,Position,2,Image 1,0,,,,,,
828.797,7,Pulse Output Event,Feeder #1,,7,1,Duration,0.1,,,,,,,,
828.797,3,Output On Event,TrayLight #1,,7,0,,,,,,,,,,
828.797,16,Variable Event,Correction_Counter,,7,1,Value,0,,,,,,,,
828.797,21,Group Change Event,Group Change,,7,1,New Group,19,,,,,,,,
828.798,1,Condition Event,Reset Sound Levels to Zero,,19,0,,,,,,,,,,
828.798,4,Output Off Event,Sound #1,,19,0,,,,,,,,,,
828.798,4,Output Off Event,Sound #2,,19,0,,,,,,,,,,
828.798,4,Output Off Event,Sound #3,,19,0,,,,,,,,,,
828.798,21,Group Change Event,Group Change,,19,1,New Group,20,,,,,,,,
828.798,1,Condition Event,Adjust Sound Level 2,,20,0,,,,,,,,,,
828.798,3,Output On Event,Sound #2,,20,0,,,,,,,,,,
828.798,1,Condition Event,NoTone Fall Through,,20,0,,,,,,,,,,
828.798,21,Group Change Event,Group Change,,20,1,New Group,21,,,,,,,,
828.798,1,Condition Event,Play Tone,,21,0,,,,,,,,,,
828.798,7,Pulse Output Event,Sound_On #1,,21,1,Duration,1,,,,,,,,
828.798,21,Group Change Event,Group Change,,21,1,New Group,8,,,,,,,,
828.798,1,Condition Event,Increment counter,,8,0,,,,,,,,,,
828.798,16,Variable Event,Correct_Counter,,8,1,Value,19,,,,,,,,
828.798,16,Variable Event,First_Analysis,,8,1,Value,0,,,,,,,,
828.798,61,Group Maintain Event,Group Change,,8,1,New Group,8,,,,,,,,
828.804,38,Input Transition On Event,FeederReport #1,,8,0,,,,,,,,,,
828.823,31,Touch Up Event,Bussey Rat Operant Mode 2 x 1 x high (Portrait),,8,2,Position,1,Image 1,0,,,,,,
829.134,39,Input Transition Off Event,FeederReport #1,,8,0,,,,,,,,,,
830.067,38,Input Transition On Event,BIRBeam #1,,8,0,,,,,,,,,,
830.408,38,Input Transition On Event,Tray #1,,8,0,,,,,,,,,,
830.409,1,Condition Event,Reward Collected Start ITI,,8,0,,,,,,,,,,
830.409,4,Output Off Event,TrayLight #1,,8,0,,,,,,,,,,
830.409,29,Timer Event,ITI_Timer,,8,1,Value,0,,,,,,,,
830.409,21,Group Change Event,Group Change,,8,1,New Group,9,,,,,,,,
831.763,39,Input Transition Off Event,Tray #1,,9,0,,,,,,,,,,
837.966,38,Input Transition On Event,Tray #1,,9,0,,,,,,,,,,
838.104,39,Input Transition Off Event,Tray #1,,9,0,,,,,,,,,,
839.2,38,Input Transition On Event,Tray #1,,9,0,,,,,,,,,,
839.839,39,Input Transition Off Event,Tray #1,,9,0,,,,,,,,,,
839.966,38,Input Transition On Event,Tray #1,,9,0,,,,,,,,,,
840.196,39,Input Transition Off Event,Tray #1,,9,0,,,,,,,,,,
840.409,1,Condition Event,Next trial,,9,0,,,,,,,,,,
840.409,3,Output On Event,TrayLight #1,,9,0,,,,,,,,,,
840.409,16,Variable Event,First_Trial,,9,1,Value,0,,,,,,,,
840.409,16,Variable Event,First_Analysis,,9,1,Value,1,,,,,,,,
840.409,16,Variable Event,ITI,,9,1,Value,10,,,,,,,,
840.409,21,Group Change Event,Group Change,,9,1,New Group,15,,,,,,,,
840.409,1,Condition Event,Next trial non corrected Trial,,15,0,,,,,,,,,,
840.409,19,List Change - Next Value,Grid_Position,,15,2,Index,10,Value,2,,,,,,
840.409,21,Group Change Event,Group Change,,15,1,New Group,3,,,,,,,,
841.251,39,Input Transition Off Event,BIRBeam #1,,3,0,,,,,,,,,,
841.944,38,Input Transition On Event,FIRBeam #1,,3,0,,,,,,,,,,
842.118,39,Input Transition Off Event,FIRBeam #1,,3,0,,,,,,,,,,
844.558,38,Input Transition On Event,FIRBeam #1,,3,0,,,,,,,,,,
844.974,39,Input Transition Off Event,FIRBeam #1,,3,0,,,,,,,,,,
847.327,38,Input Transition On Event,BIRBeam #1,,3,0,,,,,,,,,,
847.862,38,Input Transition On Event,Tray #1,,3,0,,,,,,,,,,
847.863,1,Condition Event,Tray Entry and Trial Increment,,3,0,,,,,,,,,,
847.863,4,Output Off Event,TrayLight #1,,3,0,,,,,,,,,,
847.863,4,Output Off Event,Sound #1,,3,0,,,,,,,,,,
847.863,4,Output Off Event,Sound #2,,3,0,,,,,,,,,,
847.863,4,Output Off Event,Sound #3,,3,0,,,,,,,,,,
847.863,7,Pulse Output Event,Sound_On #1,,3,1,Duration,0.2,,,,,,,,
847.863,16,Variable Event,_Trial_Counter,,3,1,Value,23,,,,,,,,
847.863,16,Variable Event,Correct_Percent,,3,1,Value,19,,,,,,,,
847.863,16,Variable Event,Correct_Percent,,3,1,Value,0.826,,,,,,,,
847.863,16,Variable Event,Correct_Percent,,3,1,Value,82.609,,,,,,,,
847.863,21,Group Change Event,Group Change,,3,1,New Group,4,,,,,,,,
848.094,39,Input Transition Off Event,Tray #1,,4,0,,,,,,,,,,
848.095,1,Condition Event,Start Trial,,4,0,,,,,,,,,,
848.095,16,Variable Event,Correct_Grid_Position,,4,1,Value,2,,,,,,,,
848.095,21,Group Change Event,Group Change,,4,1,New Group,5,,,,,,,,
848.095,1,Condition Event,Incorrect Left,,5,0,,,,,,,,,,
848.095,16,Variable Event,Incorrect_Grid_Position,,5,1,Value,1,,,,,,,,
848.095,21,Group Change Event,Group Change,,5,1,New Group,6,,,,,,,,
848.095,1,Condition Event,Display Images,,6,0,,,,,,,,,,
848.095,32,Whisker - Display Image,Bussey Rat Operant Mode 2 x 1 x high (Portrait),Images,6,2,Position,2,Image 1,0,,,,,,
848.095,32,Whisker - Display Image,Bussey Rat Operant Mode 2 x 1 x high (Portrait),Images,6,2,Position,1,Image 2,1,,,,,,
848.095,21,Group Change Event,Group Change,,6,1,New Group,7,,,,,,,,
848.612,39,Input Transition Off Event,BIRBeam #1,,7,0,,,,,,,,,,
852.573,30,Touch Down Event,Bussey Rat Operant Mode 2 x 1 x high (Portrait),,7,2,Position,1,Image 2,1,,,,,,
852.575,1,Condition Event,Incorrect,,7,0,,,,,,,,,,
852.575,32,Whisker - Display Image,Bussey Rat Operant Mode 2 x 1 x high (Portrait),Background,7,2,Position,2,Image 1,0,,,,,,
852.575,32,Whisker - Display Image,Bussey Rat Operant Mode 2 x 1 x high (Portrait),Background,7,2,Position,1,Image 1,0,,,,,,
852.575,3,Output On Event,Sound #1,,7,0,,,,,,,,,,
852.575,3,Output On Event,Sound #2,,7,0,,,,,,,,,,
852.575,3,Output On Event,Sound #3,,7,0,,,,,,,,,,
852.575,7,Pulse Output Event,Sound_On #1,,7,1,Duration,0,,,,,,,,
852.575,29,Timer Event,Time_Out_Timer,,7,1,Value,0,,,,,,,,
852.575,21,Group Change Event,Group Change,,7,1,New Group,10,,,,,,,,
852.575,1,Condition Event,TO Houselight On,,10,0,,,,,,,,,,
852.575,3,Output On Event,HouseLight #1,,10,0,,,,,,,,,,
852.575,21,Group Change Event,Group Change,,10,1,New Group,11,,,,,,,,
852.575,1,Condition Event,Not correcting,,11,0,,,,,,,,,,
852.575,16,Variable Event,Increment_this_trial,,11,1,Value,1,,,,,,,,
852.575,21,Group Change Event,Group Change,,11,1,New Group,12,,,,,,,,
852.575,1,Condition Event,Incorrect Trails to Correction Trial,,12,0,,,,,,,,,,
852.575,16,Variable Event,Correction_Counter,,12,1,Value,1,,,,,,,,
852.575,21,Group Change Event,Group Change,,12,1,New Group,18,,,,,,,,
852.575,1,Condition Event,Change ITI time,,18,0,,,,,,,,,,
852.575,16,Variable Event,ITI,,18,1,Value,10,,,,,,,,
852.575,21,Group Change Event,Group Change,,18,1,New Group,13,,,,,,,,
852.632,31,Touch Up Event,Bussey Rat Operant Mode 2 x 1 x high (Portrait),,13,2,Position,1,Image 1,0,,,,,,
857.575,1,Condition Event,Time Out End,,13,0,,,,,,,,,,
857.575,29,Timer Event,ITI_Timer,,13,1,Value,0,,,,,,,,
857.575,21,Group Change Event,Group Change,,13,1,New Group,14,,,,,,,,
857.575,1,Condition Event,Reset Houselight off,,14,0,,,,,,,,,,
857.575,4,Output Off Event,HouseLight #1,,14,0,,,,,,,,,,
857.575,21,Group Change Event,Group Change,,14,1,New Group,9,,,,,,,,
858.289,38,Input Transition On Event,FIRBeam #1,,9,0,,,,,,,,,,
860.832,39,Input Transition Off Event,FIRBeam #1,,9,0,,,,,,,,,,
867.575,1,Condition Event,Next trial,,9,0,,,,,,,,,,
867.575,3,Output On Event,TrayLight #1,,9,0,,,,,,,,,,
867.575,16,Variable Event,First_Trial,,9,1,Value,0,,,,,,,,
867.575,16,Variable Event,First_Analysis,,9,1,Value,1,,,,,,,,
867.575,16,Variable Event,ITI,,9,1,Value,10,,,,,,,,
867.575,21,Group Change Event,Group Change,,9,1,New Group,15,,,,,,,,
867.575,1,Condition Event,Start Correction Trial,,15,0,,,,,,,,,,
867.575,16,Variable Event,Correction_Trial,,15,1,Value,1,,,,,,,,
867.575,21,Group Change Event,Group Change,,15,1,New Group,16,,,,,,,,
869.579,38,Input Transition On Event,BIRBeam #1,,16,0,,,,,,,,,,
870.794,38,Input Transition On Event,Tray #1,,16,0,,,,,,,,,,
870.795,1,Condition Event,Tray Entry Noted Trial Increment,,16,0,,,,,,,,,,
870.795,4,Output Off Event,TrayLight #1,,16,0,,,,,,,,,,
870.795,4,Output Off Event,Sound #1,,16,0,,,,,,,,,,
870.795,4,Output Off Event,Sound #2,,16,0,,,,,,,,,,
870.795,4,Output Off Event,Sound #3,,16,0,,,,,,,,,,
870.795,7,Pulse Output Event,Sound_On #1,,16,1,Duration,0.2,,,,,,,,
870.795,16,Variable Event,_Trial_Counter,,16,1,Value,24,,,,,,,,
870.795,16,Variable Event,Correct_Percent,,16,1,Value,19,,,,,,,,
870.795,16,Variable Event,Correct_Percent,,16,1,Value,0.792,,,,,,,,
870.795,16,Variable Event,Correct_Percent,,16,1,Value,79.167,,,,,,,,
870.795,21,Group Change Event,Group Change,,16,1,New Group,17,,,,,,,,
870.846,39,Input Transition Off Event,Tray #1,,17,0,,,,,,,,,,
870.847,1,Condition Event,Tray Exit Starts Correction Trial,,17,0,,,,,,,,,,
870.847,16,Variable Event,Total_No_Correction_Trials,,17,1,Value,6,,,,,,,,
870.847,21,Group Change Event,Group Change,,17,1,New Group,6,,,,,,,,
870.847,1,Condition Event,Display Images,,6,0,,,,,,,,,,
870.847,32,Whisker - Display Image,Bussey Rat Operant Mode 2 x 1 x high (Portrait),Images,6,2,Position,2,Image 1,0,,,,,,
870.847,32,Whisker - Display Image,Bussey Rat Operant Mode 2 x 1 x high (Portrait),Images,6,2,Position,1,Image 2,1,,,,,,
870.847,21,Group Change Event,Group Change,,6,1,New Group,7,,,,,,,,
870.882,38,Input Transition On Event,Tray #1,,7,0,,,,,,,,,,
871.298,39,Input Transition Off Event,Tray #1,,7,0,,,,,,,,,,
871.621,39,Input Transition Off Event,BIRBeam #1,,7,0,,,,,,,,,,
875.03,38,Input Transition On Event,BIRBeam #1,,7,0,,,,,,,,,,
875.525,38,Input Transition On Event,Tray #1,,7,0,,,,,,,,,,
875.61,39,Input Transition Off Event,Tray #1,,7,0,,,,,,,,,,
875.679,38,Input Transition On Event,Tray #1,,7,0,,,,,,,,,,
876.342,39,Input Transition Off Event,Tray #1,,7,0,,,,,,,,,,
876.496,39,Input Transition Off Event,BIRBeam #1,,7,0,,,,,,,,,,
881.276,38,Input Transition On Event,FIRBeam #1,,7,0,,,,,,,,,,
881.436,39,Input Transition Off Event,FIRBeam #1,,7,0,,,,,,,,,,
882.975,30,Touch Down Event,Bussey Rat Operant Mode 2 x 1 x high (Portrait),,7,2,Position,2,Image 1,0,,,,,,
882.976,1,Condition Event,Correct,,7,0,,,,,,,,,,
882.976,32,Whisker - Display Image,Bussey Rat Operant Mode 2 x 1 x high (Portrait),Background,7,2,Position,2,Image 1,0,,,,,,
882.976,32,Whisker - Display Image,Bussey Rat Operant Mode 2 x 1 x high (Portrait),Background,7,2,Position,1,Image 1,0,,,,,,
882.976,7,Pulse Output Event,Feeder #1,,7,1,Duration,0.1,,,,,,,,
882.976,3,Output On Event,TrayLight #1,,7,0,,,,,,,,,,
882.976,16,Variable Event,Correction_Counter,,7,1,Value,0,,,,,,,,
882.976,21,Group Change Event,Group Change,,7,1,New Group,19,,,,,,,,
882.976,1,Condition Event,Reset Sound Levels to Zero,,19,0,,,,,,,,,,
882.976,4,Output Off Event,Sound #1,,19,0,,,,,,,,,,
882.976,4,Output Off Event,Sound #2,,19,0,,,,,,,,,,
882.976,4,Output Off Event,Sound #3,,19,0,,,,,,,,,,
882.976,21,Group Change Event,Group Change,,19,1,New Group,20,,,,,,,,
882.976,1,Condition Event,Adjust Sound Level 2,,20,0,,,,,,,,,,
882.976,3,Output On Event,Sound #2,,20,0,,,,,,,,,,
882.976,1,Condition Event,NoTone Fall Through,,20,0,,,,,,,,,,
882.976,21,Group Change Event,Group Change,,20,1,New Group,21,,,,,,,,
882.976,1,Condition Event,Play Tone,,21,0,,,,,,,,,,
882.976,7,Pulse Output Event,Sound_On #1,,21,1,Duration,1,,,,,,,,
882.976,21,Group Change Event,Group Change,,21,1,New Group,8,,,,,,,,
882.976,1,Condition Event,Reset Correction Flag,,8,0,,,,,,,,,,
882.976,16,Variable Event,Sequential_Correction_Trials,,8,1,Value,0,,,,,,,,
882.976,16,Variable Event,Correction_Trial_Correct_Counter,,8,1,Value,5,,,,,,,,
882.976,16,Variable Event,First_Analysis,,8,1,Value,0,,,,,,,,
882.976,61,Group Maintain Event,Group Change,,8,1,New Group,8,,,,,,,,
882.983,38,Input Transition On Event,FeederReport #1,,8,0,,,,,,,,,,
883.035,31,Touch Up Event,Bussey Rat Operant Mode 2 x 1 x high (Portrait),,8,2,Position,2,Image 1,0,,,,,,
883.312,39,Input Transition Off Event,FeederReport #1,,8,0,,,,,,,,,,
884.712,38,Input Transition On Event,BIRBeam #1,,8,0,,,,,,,,,,
885.058,38,Input Transition On Event,Tray #1,,8,0,,,,,,,,,,
885.059,1,Condition Event,Reward Collected Start ITI,,8,0,,,,,,,,,,
885.059,4,Output Off Event,TrayLight #1,,8,0,,,,,,,,,,
885.059,29,Timer Event,ITI_Timer,,8,1,Value,0,,,,,,,,
885.059,21,Group Change Event,Group Change,,8,1,New Group,9,,,,,,,,
886.583,39,Input Transition Off Event,Tray #1,,9,0,,,,,,,,,,
891.44,38,Input Transition On Event,Tray #1,,9,0,,,,,,,,,,
891.48,39,Input Transition Off Event,Tray #1,,9,0,,,,,,,,,,
895.059,1,Condition Event,Next trial,,9,0,,,,,,,,,,
895.059,3,Output On Event,TrayLight #1,,9,0,,,,,,,,,,
895.059,16,Variable Event,First_Trial,,9,1,Value,0,,,,,,,,
895.059,16,Variable Event,First_Analysis,,9,1,Value,1,,,,,,,,
895.059,16,Variable Event,ITI,,9,1,Value,10,,,,,,,,
895.059,21,Group Change Event,Group Change,,9,1,New Group,15,,,,,,,,
895.059,1,Condition Event,Next trial non corrected Trial,,15,0,,,,,,,,,,
895.059,19,List Change - Next Value,Grid_Position,,15,2,Index,4,Value,1,,,,,,
895.059,21,Group Change Event,Group Change,,15,1,New Group,3,,,,,,,,
896.135,39,Input Transition Off Event,BIRBeam #1,,3,0,,,,,,,,,,
901.358,38,Input Transition On Event,BIRBeam #1,,3,0,,,,,,,,,,
901.803,38,Input Transition On Event,Tray #1,,3,0,,,,,,,,,,
901.804,1,Condition Event,Tray Entry no Increment Trial,,3,0,,,,,,,,,,
901.804,4,Output Off Event,TrayLight #1,,3,0,,,,,,,,,,
901.804,4,Output Off Event,Sound #1,,3,0,,,,,,,,,,
901.804,4,Output Off Event,Sound #2,,3,0,,,,,,,,,,
901.804,4,Output Off Event,Sound #3,,3,0,,,,,,,,,,
901.804,7,Pulse Output Event,Sound_On #1,,3,1,Duration,0.2,,,,,,,,
901.804,16,Variable Event,Correction_Trial,,3,1,Value,0,,,,,,,,
901.804,21,Group Change Event,Group Change,,3,1,New Group,4,,,,,,,,
903.291,39,Input Transition Off Event,Tray #1,,4,0,,,,,,,,,,
903.292,1,Condition Event,Start Trial,,4,0,,,,,,,,,,
903.292,16,Variable Event,Correct_Grid_Position,,4,1,Value,1,,,,,,,,
903.292,21,Group Change Event,Group Change,,4,1,New Group,5,,,,,,,,
903.293,1,Condition Event,Incorrect Right,,5,0,,,,,,,,,,
903.293,16,Variable Event,Incorrect_Grid_Position,,5,1,Value,2,,,,,,,,
903.293,21,Group Change Event,Group Change,,5,1,New Group,6,,,,,,,,
903.293,1,Condition Event,Display Images,,6,0,,,,,,,,,,
903.293,32,Whisker - Display Image,Bussey Rat Operant Mode 2 x 1 x high (Portrait),Images,6,2,Position,1,Image 1,0,,,,,,
903.293,32,Whisker - Display Image,Bussey Rat Operant Mode 2 x 1 x high (Portrait),Images,6,2,Position,2,Image 2,1,,,,,,
903.293,21,Group Change Event,Group Change,,6,1,New Group,7,,,,,,,,
903.504,39,Input Transition Off Event,BIRBeam #1,,7,0,,,,,,,,,,
908.932,30,Touch Down Event,Bussey Rat Operant Mode 2 x 1 x high (Portrait),,7,2,Position,1,Image 1,0,,,,,,
908.933,1,Condition Event,Correct,,7,0,,,,,,,,,,
908.933,32,Whisker - Display Image,Bussey Rat Operant Mode 2 x 1 x high (Portrait),Background,7,2,Position,1,Image 1,0,,,,,,
908.933,32,Whisker - Display Image,Bussey Rat Operant Mode 2 x 1 x high (Portrait),Background,7,2,Position,2,Image 1,0,,,,,,
908.933,7,Pulse Output Event,Feeder #1,,7,1,Duration,0.1,,,,,,,,
908.933,3,Output On Event,TrayLight #1,,7,0,,,,,,,,,,
908.933,16,Variable Event,Correction_Counter,,7,1,Value,0,,,,,,,,
908.933,21,Group Change Event,Group Change,,7,1,New Group,19,,,,,,,,
908.933,1,Condition Event,Reset Sound Levels to Zero,,19,0,,,,,,,,,,
908.933,4,Output Off Event,Sound #1,,19,0,,,,,,,,,,
908.933,4,Output Off Event,Sound #2,,19,0,,,,,,,,,,
908.933,4,Output Off Event,Sound #3,,19,0,,,,,,,,,,
908.933,21,Group Change Event,Group Change,,19,1,New Group,20,,,,,,,,
908.933,1,Condition Event,Adjust Sound Level 2,,20,0,,,,,,,,,,
908.933,3,Output On Event,Sound #2,,20,0,,,,,,,,,,
908.933,1,Condition Event,NoTone Fall Through,,20,0,,,,,,,,,,
908.933,21,Group Change Event,Group Change,,20,1,New Group,21,,,,,,,,
908.934,1,Condition Event,Play Tone,,21,0,,,,,,,,,,
908.934,7,Pulse Output Event,Sound_On #1,,21,1,Duration,1,,,,,,,,
908.934,21,Group Change Event,Group Change,,21,1,New Group,8,,,,,,,,
908.934,1,Condition Event,Increment counter,,8,0,,,,,,,,,,
908.934,16,Variable Event,Correct_Counter,,8,1,Value,20,,,,,,,,
908.934,16,Variable Event,First_Analysis,,8,1,Value,0,,,,,,,,
908.934,61,Group Maintain Event,Group Change,,8,1,New Group,8,,,,,,,,
908.938,38,Input Transition On Event,FeederReport #1,,8,0,,,,,,,,,,
908.952,31,Touch Up Event,Bussey Rat Operant Mode 2 x 1 x high (Portrait),,8,2,Position,1,Image 1,0,,,,,,
909.27,39,Input Transition Off Event,FeederReport #1,,8,0,,,,,,,,,,
910.79,38,Input Transition On Event,BIRBeam #1,,8,0,,,,,,,,,,
911.04,38,Input Transition On Event,Tray #1,,8,0,,,,,,,,,,
911.041,1,Condition Event,Reward Collected Start ITI,,8,0,,,,,,,,,,
911.041,4,Output Off Event,TrayLight #1,,8,0,,,,,,,,,,
911.041,29,Timer Event,ITI_Timer,,8,1,Value,0,,,,,,,,
911.041,21,Group Change Event,Group Change,,8,1,New Group,9,,,,,,,,
912.271,39,Input Transition Off Event,Tray #1,,9,0,,,,,,,,,,
920.093,39,Input Transition Off Event,BIRBeam #1,,9,0,,,,,,,,,,
921.041,1,Condition Event,Next trial,,9,0,,,,,,,,,,
921.041,3,Output On Event,TrayLight #1,,9,0,,,,,,,,,,
921.041,16,Variable Event,First_Trial,,9,1,Value,0,,,,,,,,
921.041,16,Variable Event,First_Analysis,,9,1,Value,1,,,,,,,,
921.041,16,Variable Event,ITI,,9,1,Value,10,,,,,,,,
921.041,21,Group Change Event,Group Change,,9,1,New Group,15,,,,,,,,
921.041,1,Condition Event,Next trial non corrected Trial,,15,0,,,,,,,,,,
921.041,19,List Change - Next Value,Grid_Position,,15,2,Index,5,Value,1,,,,,,
921.041,21,Group Change Event,Group Change,,15,1,New Group,3,,,,,,,,
927.779,38,Input Transition On Event,BIRBeam #1,,3,0,,,,,,,,,,
928.147,38,Input Transition On Event,Tray #1,,3,0,,,,,,,,,,
928.148,1,Condition Event,Tray Entry and Trial Increment,,3,0,,,,,,,,,,
928.148,4,Output Off Event,TrayLight #1,,3,0,,,,,,,,,,
928.148,4,Output Off Event,Sound #1,,3,0,,,,,,,,,,
928.148,4,Output Off Event,Sound #2,,3,0,,,,,,,,,,
928.148,4,Output Off Event,Sound #3,,3,0,,,,,,,,,,
928.148,7,Pulse Output Event,Sound_On #1,,3,1,Duration,0.2,,,,,,,,
928.148,16,Variable Event,_Trial_Counter,,3,1,Value,25,,,,,,,,
928.148,16,Variable Event,Correct_Percent,,3,1,Value,20,,,,,,,,
928.148,16,Variable Event,Correct_Percent,,3,1,Value,0.8,,,,,,,,
928.148,16,Variable Event,Correct_Percent,,3,1,Value,80,,,,,,,,
928.148,21,Group Change Event,Group Change,,3,1,New Group,4,,,,,,,,
928.167,39,Input Transition Off Event,Tray #1,,4,0,,,,,,,,,,
928.168,1,Condition Event,Start Trial,,4,0,,,,,,,,,,
928.168,16,Variable Event,Correct_Grid_Position,,4,1,Value,1,,,,,,,,
928.168,21,Group Change Event,Group Change,,4,1,New Group,5,,,,,,,,
928.168,1,Condition Event,Incorrect Right,,5,0,,,,,,,,,,
928.168,16,Variable Event,Incorrect_Grid_Position,,5,1,Value,2,,,,,,,,
928.168,21,Group Change Event,Group Change,,5,1,New Group,6,,,,,,,,
928.169,1,Condition Event,Display Images,,6,0,,,,,,,,,,
928.169,32,Whisker - Display Image,Bussey Rat Operant Mode 2 x 1 x high (Portrait),Images,6,2,Position,1,Image 1,0,,,,,,
928.169,32,Whisker - Display Image,Bussey Rat Operant Mode 2 x 1 x high (Portrait),Images,6,2,Position,2,Image 2,1,,,,,,
928.169,21,Group Change Event,Group Change,,6,1,New Group,7,,,,,,,,
928.2,38,Input Transition On Event,Tray #1,,7,0,,,,,,,,,,
928.626,39,Input Transition Off Event,Tray #1,,7,0,,,,,,,,,,
928.766,39,Input Transition Off Event,BIRBeam #1,,7,0,,,,,,,,,,
932.338,30,Touch Down Event,Bussey Rat Operant Mode 2 x 1 x high (Portrait),,7,2,Position,1,Image 1,0,,,,,,
932.339,1,Condition Event,Correct,,7,0,,,,,,,,,,
932.339,32,Whisker - Display Image,Bussey Rat Operant Mode 2 x 1 x high (Portrait),Background,7,2,Position,1,Image 1,0,,,,,,
932.339,32,Whisker - Display Image,Bussey Rat Operant Mode 2 x 1 x high (Portrait),Background,7,2,Position,2,Image 1,0,,,,,,
932.339,7,Pulse Output Event,Feeder #1,,7,1,Duration,0.1,,,,,,,,
932.339,3,Output On Event,TrayLight #1,,7,0,,,,,,,,,,
932.339,16,Variable Event,Correction_Counter,,7,1,Value,0,,,,,,,,
932.339,21,Group Change Event,Group Change,,7,1,New Group,19,,,,,,,,
932.339,1,Condition Event,Reset Sound Levels to Zero,,19,0,,,,,,,,,,
932.339,4,Output Off Event,Sound #1,,19,0,,,,,,,,,,
932.339,4,Output Off Event,Sound #2,,19,0,,,,,,,,,,
932.339,4,Output Off Event,Sound #3,,19,0,,,,,,,,,,
932.339,21,Group Change Event,Group Change,,19,1,New Group,20,,,,,,,,
932.34,1,Condition Event,Adjust Sound Level 2,,20,0,,,,,,,,,,
932.34,3,Output On Event,Sound #2,,20,0,,,,,,,,,,
932.34,1,Condition Event,NoTone Fall Through,,20,0,,,,,,,,,,
932.34,21,Group Change Event,Group Change,,20,1,New Group,21,,,,,,,,
932.341,1,Condition Event,Play Tone,,21,0,,,,,,,,,,
